gene;p_val;avg_log2FC;pct.1;pct.2;p_val_adj
HOTAIRM1;2,01027046197829e-26;0,379499959285862;0,369;0,125;3,62331148066967e-22
CD63;2,03580124304269e-26;0,398264688480081;0,954;0,900;3,66932816046015e-22
PPP3CB;2,26156587320570e-26;0,406590307469782;0,490;0,230;4,07624632986595e-22
PLEC;5,12344182345085e-26;0,441169140938013;0,740;0,525;9,23449154258782e-22
PABPC1;5,76693539437823e-26;-0,453218300443947;0,877;0,959;1,03943243548273e-21
HINT1;6,60267615344545e-26;0,355831510090254;0,991;0,966;1,19006634989701e-21
VMP1;1,05878500276512e-25;0,444234462708885;0,421;0,180;1,90835408898385e-21
SVIL;1,60655774102424e-25;0,480237112713826;0,609;0,374;2,89565967242209e-21
RBFOX2;2,21619322678700e-25;0,479767322853116;0,797;0,643;3,99446667196090e-21
STK25;2,59625246285431e-25;0,456456947537738;0,722;0,508;4,67948543904862e-21
ARFGAP1;2,80671154535568e-25;0,471756029930119;0,463;0,221;5,05881688934908e-21
RPL13;3,33816916239778e-25;-0,264578173440034;1,000;1,000;6,01671609830575e-21
TIMP2;3,86268082576692e-25;0,436745047274387;0,771;0,611;6,96209592036231e-21
SAT2;3,86849149265311e-25;0,427928111540466;0,570;0,320;6,97256906635796e-21
ATP5IF1;3,95183511657183e-25;0,384053429999796;0,861;0,689;7,12278761410906e-21
TUBB6;5,32929341638463e-25;0,510210265440572;0,813;0,659;9,60551845369166e-21
SPTBN1;6,03956578556082e-25;0,400537307196011;0,873;0,741;1,08857133718948e-20
PABPN1;8,75146592950284e-25;0,419691987024076;0,501;0,256;1,57736421913359e-20
OBSCN;1,04935522688432e-24;0,519778938234881;0,568;0,344;1,89135786093630e-20
RPL3;1,05005353820676e-24;-0,269171472322559;1,000;1,000;1,89261649726387e-20
SF3B1;1,14131707981090e-24;0,453161100186043;0,693;0,477;2,05710990465116e-20
CRMP1;1,17424864939545e-24;0,390862726370268;0,546;0,289;2,11646576567035e-20
APCDD1;1,29450659145099e-24;0,439121594919576;0,322;0,103;2,33321868043127e-20
CHL1;2,28831658214538e-24;0,397589332676676;0,325;0,105;4,12446180765883e-20
CLU;2,54930268455194e-24;0,501600162125484;0,690;0,516;4,59486315863642e-20
NR4A1;2,90000117758383e-24;0,378833125421025;0,222;0,036;5,22696212247710e-20
TPM3;3,02014974920208e-24;0,489375256152005;0,716;0,526;5,44351790796182e-20
PRDX2;3,76088677391014e-24;0,401152644252612;0,824;0,669;6,77862232129563e-20
MYOM3;3,79516274490324e-24;0,504921246010600;0,378;0,154;6,84040133141360e-20
SKP1;4,02786056269606e-24;0,355327826050889;0,936;0,864;7,25981587820338e-20
SLC1A3;4,97670022289121e-24;0,454322216086490;0,412;0,185;8,97000448173911e-20
ADD1;5,21488094237364e-24;0,445081189644941;0,674;0,484;9,39930141053425e-20
PKM;7,19799721262341e-24;0,362512708044638;0,974;0,926;1,29736701760324e-19
HECTD4;9,10401732778148e-24;0,401812220242004;0,407;0,174;1,64090808315933e-19
MYOM1;9,39721862490527e-24;0,481957141676577;0,463;0,233;1,69375468495293e-19
ARL6IP5;1,20858335666987e-23;0,380081917639868;0,454;0,211;2,17835064206178e-19
MYL1;1,40270628132816e-23;0,429007472999324;0,996;0,959;2,52823780146587e-19
ADGRG1;1,48748073781502e-23;0,368225753818479;0,346;0,123;2,68103528183780e-19
