gene_name;p_val;avg_log2FC;pct.1;pct.2;p_val_adj
DEAF1;7,84375274870480e-08;0,302562770020431;0,585;0,436;1,41375799542655e-03
SF3B2;7,91696686952051e-08;0,277108326175033;0,610;0,456;1,42695410856238e-03
BZW1;8,05516900176726e-08;0,263600988627803;0,668;0,510;1,45186366087853e-03
CMIP;8,53550779383504e-08;0,298653412572189;0,511;0,355;1,53843992476083e-03
"NAPA";8,54929190123730e-08;0,280528712287224;0,493;0,331;1,54092437227901e-03
SEMA6A;8,57993087966439e-08;0,285404209864330;0,450;0,291;1,54644674175071e-03
IK;8,62179078497613e-08;0,287719256201095;0,493;0,328;1,55399157108410e-03
ARNT2;8,70410874083130e-08;0,278425346452110;0,382;0,223;1,56882855944743e-03
ATP6V1A;8,79373247933612e-08;0,321523260790283;0,546;0,399;1,58498234207554e-03
GOLGA8B;8,99235076389043e-08;0,282064005853567;0,415;0,253;1,62078130168361e-03
PFKM;9,09729282397882e-08;0,271466760046621;0,546;0,378;1,63969605859394e-03
INPP4A;9,35738316100928e-08;0,265415788460571;0,394;0,230;1,68657474094031e-03
CLCN3;9,40087660088876e-08;0,260688132397745;0,520;0,348;1,69441399854419e-03
RPL23;9,41195737883050e-08;-0,320022147173943;0,959;0,986;1,69641119796041e-03
AKAP6;9,57926561396040e-08;0,275664526650523;0,385;0,223;1,72656683426022e-03
PALM;9,69073122653291e-08;0,286853812874069;0,596;0,443;1,74665739627029e-03
SQSTM1;9,83466161061938e-08;0,290562560757601;0,653;0,507;1,77259940869804e-03
TM2D3;1,01238121708754e-07;0,277960667338227;0,434;0,270;1,82471590567858e-03
RTF2;1,02998567632055e-07;0,264695621199270;0,508;0,334;1,85644618300017e-03
PITPNA;1,07805159303860e-07;0,301226691591095;0,547;0,405;1,94308019129278e-03
PDXP;1,07824613757873e-07;0,288308615549819;0,493;0,321;1,94343083837191e-03
PJA2;1,08485227986564e-07;0,300773432072442;0,722;0,605;1,95533774922983e-03
ARF3;1,08886073550912e-07;0,273916129330426;0,640;0,497;1,96256258968164e-03
INSIG1;1,10875076293590e-07;0,316138249493672;0,405;0,250;1,99841237511566e-03
CSK;1,12006654632999e-07;0,260002813079333;0,372;0,209;2,01880794310517e-03
DIPK1B;1,13790133969084e-07;0,284034655788759;0,492;0,334;2,05095337465876e-03
MFAP2;1,16810640766526e-07;-0,368294221869751;0,490;0,645;2,10539498917587e-03
DHX30;1,17822485815754e-07;0,287920316873799;0,538;0,382;2,12363248434315e-03
RHBDL3;1,21173265637291e-07;0,276481305992017;0,339;0,182;2,18402693984653e-03
PANK3;1,21440436312735e-07;0,298070988032198;0,457;0,307;2,18884242410074e-03
AUP1;1,24309865475919e-07;0,271689146382147;0,477;0,311;2,24056101533797e-03
SUCLG1;1,27751386381255e-07;0,279481712704440;0,438;0,274;2,30259098813574e-03
OXCT1;1,28277427478704e-07;0,271520793476771;0,426;0,260;2,31207235287616e-03
RBBP7;1,30060985939096e-07;0,301581327215010;0,463;0,311;2,34421921056627e-03
RPL36A;1,32368588154520e-07;-0,290566619530039;0,994;0,993;2,38581143289707e-03
NCS1;1,33708405265867e-07;0,285541991293043;0,451;0,291;2,40996029651199e-03
C14orf132;1,34704144822812e-07;0,300230884206780;0,429;0,267;2,42790750628636e-03
SDHA;1,41246242816285e-07;0,275130177059492;0,450;0,294;2,54582228052072e-03
TBCD;1,43148369337219e-07;0,286236763779810;0,506;0,348;2,58010620893403e-03
GNAQ;1,46977900045039e-07;0,298682097111293;0,558;0,402;2,64912967041179e-03
DGKD;1,49346457667512e-07;0,265076189151275;0,371;0,213;2,69182055299924e-03
PIN1;1,62912262563586e-07;0,261285190370332;0,627;0,459;2,93633062044608e-03
NLGN2;1,66999565672976e-07;0,278563181802168;0,618;0,459;3,01000017168971e-03
RAB7A;1,68035282937231e-07;0,250643267233893;0,673;0,514;3,02866793966066e-03
DAG1;1,68980483615784e-07;0,279837012556227;0,522;0,358;3,04570423669089e-03
HOXA5;1,72955988483731e-07;0,371083877549988;0,478;0,334;3,11735873643077e-03
MIR100HG;1,74299220752430e-07;0,301635362760950;0,548;0,402;3,14156915484180e-03
TTL;1,74749648775516e-07;0,274266286934007;0,384;0,230;3,14968766952991e-03
AP2S1;1,76285529166682e-07;0,260533221409254;0,718;0,598;3,17737037770028e-03
ATP13A2;1,82461471227710e-07;0,314607009472891;0,579;0,436;3,28868555740824e-03
RNF11;1,88716476736713e-07;0,267700228608752;0,584;0,426;3,40142577670251e-03
ENTPD6;1,88830478990947e-07;0,263705008181666;0,409;0,243;3,40348055333283e-03
TP53BP1;1,89897927748130e-07;0,274224246077831;0,612;0,463;3,42272024973230e-03
FAM3C;1,91394194431966e-07;0,280734708580983;0,532;0,372;3,44968896044176e-03
MAPK10;1,98374914734878e-07;0,265263020179088;0,458;0,291;3,57550946318143e-03
TMEM35A;2,02506309361513e-07;0,313914651308607;0,435;0,274;3,64997371993190e-03
PKIB;2,03917360025767e-07;-0,258723147977655;0,116;0,233;3,67540649710443e-03
UBR5;2,08713889018102e-07;0,262758606257876;0,366;0,209;3,76185913566227e-03
PNMA1;2,20833020321688e-07;0,283362868325700;0,701;0,574;3,98029435827811e-03
PIP5K1C;2,27824939379792e-07;0,301849525732895;0,429;0,277;4,10631670738137e-03
PPP1R1B;2,39854122748633e-07;-0,504956474339741;0,409;0,544;4,32313070842136e-03
CCT7;2,62097127754128e-07;0,259930249376842;0,682;0,537;4,72403863064041e-03
ATP6V0D1;2,67456764379601e-07;0,280989534165128;0,536;0,395;4,82064072117792e-03
TNPO2;2,72995102780248e-07;0,273799316149604;0,456;0,297;4,92046373251119e-03
VEGFB;2,74619515888491e-07;0,251818841240584;0,676;0,514;4,94974215437416e-03
SAT2;2,81209627588551e-07;0,286464847039718;0,585;0,429;5,06852232765604e-03
NOL7;2,83413566043162e-07;0,265634229681503;0,411;0,250;5,10824611436195e-03
RPL17;2,85759125262723e-07;-0,255796372798897;1,000;1,000;5,15052247373531e-03
CD99L2;2,91155480372628e-07;0,276303699806776;0,482;0,328;5,24778637823624e-03
HNRNPR;3,04530211409085e-07;0,262217300793041;0,606;0,446;5,48885253043735e-03
CD200;3,06104633951113e-07;0,265116815287625;0,428;0,267;5,51722992233487e-03
UBE2M;3,12461632849275e-07;0,256590571562215;0,562;0,399;5,63180847047533e-03
CIRBP;3,31057113422709e-07;0,256772839644850;0,990;0,966;5,96697341233091e-03
LAMTOR1;3,41914570522206e-07;0,268018235499480;0,580;0,422;6,16266821909224e-03
ABLIM1;3,47459836827254e-07;0,251566831425038;0,492;0,328;6,26261609897443e-03
VAPA;3,49128275698541e-07;0,272059661964508;0,665;0,527;6,29268804119051e-03
MT-ND4;3,64007473099767e-07;-0,357621458757274;1,000;1,000;6,56087069515020e-03
DKK3;3,65354634278433e-07;0,291539179808628;0,835;0,706;6,58515192823447e-03
ATOX1;3,68638695326147e-07;0,263935390910320;0,749;0,635;6,64434384455847e-03
ARL6IP1;3,70423662044409e-07;0,267286721175712;0,664;0,524;6,67651608468843e-03
EEF1A2;3,82361402340291e-07;0,299645493636408;0,426;0,274;6,89168191578140e-03
MAN2C1;3,83006740533348e-07;0,262315629084624;0,424;0,264;6,90331349137307e-03
DDB1;3,87327849572290e-07;0,279136173400995;0,624;0,486;6,98119716069095e-03
TGFBI;3,88635916335353e-07;-0,330838980305604;0,169;0,307;7,00477375602840e-03
MYCBP2;3,95116346639116e-07;0,294893306257572;0,447;0,304;7,12157703182342e-03
SOGA1;4,06864069929075e-07;0,277307851408759;0,388;0,240;7,33331799640164e-03
H1FX;4,13952775938086e-07;0,274823707053056;0,830;0,709;7,46108483350806e-03
CTIF;4,18550638811833e-07;0,270865799248703;0,416;0,264;7,54395671394448e-03
MEIS3;4,26007737608401e-07;0,273702677819795;0,469;0,311;7,67836346265381e-03
SRRM2;4,31600477400362e-07;0,252783721804319;0,770;0,659;7,77916700466413e-03
UPF3A;4,34393027766414e-07;0,308271612894119;0,448;0,307;7,82949993246185e-03
TSPYL4;4,41899737468351e-07;0,258332091813267;0,406;0,257;7,96480086812956e-03
TCEAL2;4,43239228237313e-07;0,273494691047927;0,406;0,257;7,98894384974932e-03
RNF130;4,82140995947360e-07;0,271509861380795;0,439;0,284;8,69010931095522e-03
NHP2;4,91070576792151e-07;0,257336390325599;0,712;0,601;8,85105607610174e-03
GPI;4,99209463866073e-07;0,311982962507273;0,778;0,676;8,99775137672211e-03
CENPX;5,00959000501027e-07;0,283299810008826;0,477;0,318;9,02928502503051e-03
ARL8A;5,14933159819058e-07;0,254052812760654;0,470;0,311;9,28115527257870e-03
VOPP1;5,49577152839382e-07;0,269921543691144;0,604;0,459;9,90557860277701e-03
DTX3;5,60019039516505e-07;0,272948485887796;0,529;0,395;1,00937831682455e-02
PIK3R3;5,84629431550051e-07;0,299098914716860;0,452;0,314;1,05373608742581e-02
SELENOT;6,02993571301618e-07;0,253439773927289;0,483;0,324;1,08683561291404e-02
ARL4C;6,22413506304550e-07;0,282384512287067;0,420;0,274;1,12183810376332e-02
CELSR2;6,55300079311025e-07;0,273833134019456;0,446;0,294;1,18111286295019e-02
B4GALT2;6,67245037074043e-07;0,263402752824316;0,506;0,355;1,20264245482226e-02
ID4;6,74145116861540e-07;-0,324090069877601;0,797;0,875;1,21507915863124e-02
WNK2;6,74405596291096e-07;0,284890338072294;0,622;0,486;1,21554864675507e-02
UBE2S;7,12627785787982e-07;0,261480080833985;0,548;0,395;1,28444032110426e-02
CHMP5;7,23803233047058e-07;0,263928692866344;0,490;0,341;1,30458294724402e-02
CCDC136;7,31885499852117e-07;0,305864923899114;0,731;0,591;1,31915042493346e-02
SCAMP3;7,34270758988031e-07;0,256444224981895;0,450;0,297;1,32344961600003e-02
LONRF2;7,51970007321241e-07;0,282391405849283;0,556;0,409;1,35535074119581e-02
COX8A;7,53313829663619e-07;0,252783721804319;0,880;0,811;1,35777284658571e-02
EFNA3;7,58377377036525e-07;0,263867220933336;0,408;0,257;1,36689938437063e-02
MRPS6;7,58530771054956e-07;0,274810028134318;0,529;0,378;1,36717586174945e-02
CCT2;7,75801928432456e-07;0,259972583427039;0,582;0,419;1,39830539580666e-02
NDUFA5;7,77862424236965e-07;0,251023748885993;0,671;0,520;1,40201923344471e-02
"NAP1L1";8,30958338550342e-07;-0,269600994268591;0,785;0,858;1,49771930940314e-02
COL6A1;8,51492189451389e-07;0,316234011967595;0,824;0,757;1,53472952226718e-02
EIF5;8,61719197073829e-07;0,257342804028131;0,612;0,463;1,55316268080587e-02
CBX3;9,05396293626180e-07;0,260237156310271;0,692;0,571;1,63188627963183e-02
AASDHPPT;9,11945146047598e-07;0,267882106508919;0,522;0,385;1,64368993123619e-02
RAB3C;9,15187161134182e-07;0,268569277998452;0,492;0,341;1,64953333922825e-02
RCN2;9,16936363523349e-07;0,254404060083542;0,710;0,568;1,65268610161448e-02
NDUFA6;9,63025302696305e-07;0,253058254171970;0,731;0,625;1,73575680557982e-02
PLXNA3;9,95974846813233e-07;0,278399922049024;0,446;0,297;1,79514506389617e-02
FBXO44;1,03103271138736e-06;0,250356139567675;0,361;0,216;1,85833335900457e-02
UNC119;1,05575205485885e-06;0,254310060331042;0,441;0,291;1,90288750367760e-02
WSB1;1,16198912280959e-06;0,277533975528909;0,854;0,740;2,09436919495200e-02
SPIN1;1,16803605227012e-06;0,259389204914888;0,635;0,500;2,10526818061167e-02
C11orf49;1,18960638358157e-06;0,257564625133448;0,423;0,277;2,14414654576742e-02
SLC39A6;1,19609978352683e-06;0,257458525307080;0,465;0,311;2,15585024982876e-02
PLEKHB2;1,21017710678636e-06;0,278621238641529;0,492;0,345;2,18122321727174e-02
BRWD1;1,21202298100561e-06;0,275072640716151;0,480;0,341;2,18455022096452e-02
NEDD8;1,23718388046308e-06;0,271191014435048;0,885;0,855;2,22990022614666e-02
NDUFB4;1,28553911412881e-06;0,255808192043542;0,830;0,743;2,31705569930576e-02
EFR3B;1,33578205370599e-06;0,256321185875523;0,468;0,324;2,40761357359968e-02
RHOB;1,34932145959637e-06;0,268875972887388;0,477;0,338;2,43201699877650e-02
CKM;1,35742141490072e-06;0,309599569518218;0,494;0,355;2,44661635821706e-02
HOXC6;1,39171991377345e-06;0,269835992350004;0,471;0,331;2,50843597258526e-02
GLUL;1,48258210319805e-06;0,281482739155584;0,488;0,341;2,67220598280416e-02
QKI;1,71968792880253e-06;0,298132377351309;0,718;0,595;3,09956552287369e-02
AARS;1,72280647710354e-06;0,287093785407009;0,500;0,368;3,10518639433142e-02
CA10;1,89345358183382e-06;0,250837506902264;0,325;0,186;3,41276073589728e-02
GABARAPL1;1,98808463692191e-06;0,262310924534330;0,525;0,395;3,58332374958806e-02
ATXN7L3B;2,19328895278564e-06;0,266205492395593;0,544;0,416;3,95318400850083e-02
NFE2L1;2,25447347808903e-06;0,270333330490255;0,534;0,389;4,06346299690767e-02
CS;2,45483480948902e-06;0,256206149126550;0,498;0,358;4,42459426062300e-02
OGN;2,51644559939644e-06;-0,295241271181485;0,210;0,331;4,53564154835215e-02
NSD2;2,53081095812540e-06;0,251914084352742;0,543;0,409;4,56153367092522e-02
COL12A1;2,77156130078380e-06;-0,286910914573624;0,324;0,463;4,99546208853273e-02
"NAPB";2,92055188471271e-06;0,252280426825942;0,464;0,321;5,26400271700619e-02
RPL37;2,98237028943386e-06;-0,288933960492979;1,000;1,000;5,37542420967559e-02
BTBD2;2,99929367085329e-06;0,254700924798610;0,530;0,392;5,40592691234596e-02
CCDC80;3,12233752112407e-06;-0,330156781331625;0,445;0,574;5,62770114807402e-02
MSI2;3,14000204012374e-06;0,287704160116748;0,422;0,294;5,65953967711903e-02
MAP1LC3A;3,18497000196432e-06;0,257409601650187;0,445;0,294;5,74058993154048e-02
GOLIM4;3,29188270084458e-06;-0,250827108428141;0,330;0,476;5,93328938000227e-02
ATP6V1E1;3,29638136622776e-06;0,294660740155359;0,498;0,382;5,94139777448892e-02
HACD3;3,63845117352673e-06;0,253570574859488;0,561;0,422;6,55794439516457e-02
CARHSP1;3,78422596282084e-06;0,254696146911224;0,440;0,304;6,82068887538828e-02
SCG5;3,78673047877427e-06;0,261445114885343;0,305;0,172;6,82520301494275e-02
ADD2;3,79916761931389e-06;0,278506552922259;0,565;0,436;6,84761971705136e-02
BIN1;4,03416073377566e-06;0,257009353335540;0,657;0,524;7,27117130655726e-02
RPL26;4,09528344846483e-06;-0,282056442505386;0,999;0,997;7,38133888751302e-02
TCTEX1D2;4,39709595996891e-06;0,260551219806091;0,544;0,419;7,92532575824797e-02
PSMB7;4,46383481518640e-06;0,250402700968949;0,662;0,551;8,04561587089197e-02
RPL23A;4,51169683265181e-06;-0,270804903169184;0,980;0,983;8,13188237117162e-02
NRN1;4,53130990605666e-06;0,327167027834692;0,414;0,274;8,16723297467652e-02
G3BP2;4,65357238742147e-06;0,259010241879749;0,582;0,466;8,38759887108846e-02
YARS;4,85213991517089e-06;0,272452670504596;0,510;0,392;8,74549698310401e-02
SUPT5H;5,57172607587851e-06;0,251039458657031;0,432;0,291;1,00424790791634e-01
FN1;5,58726984251051e-06;-0,276776335381796;0,495;0,618;1,00704951641409e-01
NRXN2;5,78531792059394e-06;0,303796760753608;0,514;0,399;1,04274570200785e-01
CERS5;5,93018753255384e-06;0,250714656908714;0,398;0,264;1,06885700086750e-01
POLR2J;6,27951790997066e-06;0,259615011600565;0,628;0,517;1,13182030809311e-01
GABRA5;6,30899892443743e-06;-0,306682460769689;0,285;0,395;1,13713396614060e-01
COL3A1;6,84576758953535e-06;-0,390735498395145;0,916;0,983;1,23388115033785e-01
RFX4;7,39095084497806e-06;-0,328301897118885;0,415;0,547;1,33214498029885e-01
SCAMP1;7,72226976552176e-06;0,250375641715154;0,466;0,338;1,39186190253764e-01
CTNNA1;8,26339800396739e-06;-0,314437968019293;0,767;0,855;1,48939485623508e-01
PLXNB1;8,99170127494311e-06;0,270720267609616;0,547;0,429;1,62066423779575e-01
MLLT1;1,08465055607744e-05;0,270414841405894;0,621;0,517;1,95497416227399e-01
FIBP;1,12303035419978e-05;0,255476434192820;0,445;0,314;2,02414991040968e-01
PFKP;1,37802531700708e-05;0,294973121095034;0,576;0,463;2,48375283137356e-01
CLU;1,79476097230784e-05;0,548178426875070;0,803;0,740;3,23487717648766e-01
YBX1;2,03603384799229e-05;0,305182866864154;0,942;0,929;3,66974740762130e-01
MYEF2;2,61026871940788e-05;0,252932002295830;0,433;0,311;4,70474833986077e-01
GPT2;2,63528751506064e-05;0,287673307919086;0,442;0,334;4,74984221714530e-01
PSAT1;2,71058446148983e-05;0,281568162914267;0,554;0,449;4,88555743338927e-01
BCAN;3,07166363085409e-05;0,338439806349028;0,544;0,443;5,53636652825141e-01
NFIA;9,33883485655940e-05;-0,304415100190184;0,466;0,574;1,00000000000000e+00
MYH8;1,38380456518232e-04;0,281923770908728;0,627;0,554;1,00000000000000e+00
ATP1B1;1,86328578615648e-04;0,259531363366094;0,875;0,811;1,00000000000000e+00
SYT16;2,00848444267480e-04;-0,261719210998117;0,201;0,291;1,00000000000000e+00
LAMA1;2,62722288721737e-04;0,252783721804319;0,291;0,193;1,00000000000000e+00
CA14;2,80800190086259e-04;0,299431425963618;0,612;0,547;1,00000000000000e+00
H19;5,53794198618741e-04;-0,258919317020142;0,435;0,530;1,00000000000000e+00
ID2;7,84474699163551e-04;-0,284893965227268;0,554;0,632;1,00000000000000e+00
IGFBP5;1,15408607748402e-03;0,263198956764744;0,964;0,966;1,00000000000000e+00
TNNC2;1,39488934843224e-03;0,333508304212407;0,758;0,750;1,00000000000000e+00
AQP1;1,67531105881120e-03;0,481092979895276;0,656;0,598;1,00000000000000e+00
MYLPF;2,23533549697215e-03;0,292522727432632;0,963;0,956;1,00000000000000e+00
THSD4;2,39553722684848e-02;0,264014166911597;0,652;0,591;1,00000000000000e+00
GDF10;3,38285653720116e-02;0,288242660007621;0,439;0,395;1,00000000000000e+00
COL1A1;4,09238837776800e-02;-0,324196086937529;0,787;0,872;1,00000000000000e+00
