gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
POLR2G,4.078726684466874e-6,0.25538021701093117,0.612,0.438,0.07335589942013672
EIF5,4.112261696282992e-6,0.2841081512015433,0.612,0.442,0.07395902660764962
LAMA1,4.1334223051676795e-6,0.3317252375723564,0.287,0.139,0.07433960015844071
AARS,4.190537740307345e-6,0.3063758689209498,0.497,0.341,0.0753668212594276
PIP5K1C,4.227892920285038e-6,0.30111660732652584,0.424,0.264,0.07603865417132641
DENND5A,4.239572536749622e-6,0.25552828961829493,0.39,0.221,0.07624871207344196
NOTCH1,4.257406008641374e-6,0.27878712763057556,0.376,0.212,0.07656944706541512
ITGB8,4.32632734602808e-6,0.2916061480708464,0.333,0.178,0.07780899731831502
ANAPC5,4.429472670109725e-6,0.25509217679618623,0.483,0.308,0.07966406597192341
CHD2,4.54006140478813e-6,0.25622119345030203,0.483,0.312,0.08165300436511452
RALY,4.635249470798269e-6,0.2712139079257747,0.582,0.413,0.08336496173230686
CAMSAP1,4.645844635416963e-6,0.2726726293123756,0.415,0.25,0.08355551576797407
CNTFR,4.734894859924968e-6,0.27759484424286907,0.413,0.255,0.08515708405575055
CASK,4.749699843720854e-6,0.28899493461430836,0.509,0.341,0.08542335168931955
SEPTIN2,4.75442191482876e-6,0.27808735158222486,0.801,0.697,0.08550827813819525
ATP6V0C,4.762777510230082e-6,0.2908298664811251,0.933,0.918,0.08565855352148803
TBCD,4.991567534053478e-6,0.25754603767662554,0.503,0.327,0.0897733420999518
PTCD3,5.014969055990256e-6,0.26573611691490673,0.323,0.168,0.09019421847198476
IRF2BP2,5.107984642548392e-6,0.25232201529061893,0.504,0.322,0.09186710379623284
NDRG3,5.125856509723375e-6,0.2849876460173077,0.385,0.231,0.0921885293273749
AMZ2,5.336832837580024e-6,0.26991756940662825,0.484,0.317,0.09598293858387674
RANGAP1,5.3545373474170115e-6,0.2531901819731876,0.438,0.269,0.09630135419329496
SH3GLB1,5.439247338964115e-6,0.2595339274911376,0.47,0.308,0.09782486339126961
DAPK1,5.506932086326259e-6,0.27046562209940966,0.372,0.212,0.09904217357257776
FAAP100,5.581376035841651e-6,0.2663756718552873,0.39,0.226,0.10038104800461209
NDUFA6,5.6220125210794616e-6,0.2635250335118037,0.733,0.63,0.10111189519161412
DAAM1,5.896741709074053e-6,0.26142545845282905,0.494,0.317,0.10605289963769685
ODC1,5.903827642597446e-6,0.254611940588645,0.698,0.558,0.10618034015211505
NPTXR,5.925014006996085e-6,0.28636815691271095,0.417,0.26,0.10656137691582458
"NAV1",6.0639351755748e-6,0.2589443613846781,0.456,0.288,0.10905987413271277
RPS18,6.2019163511082106e-6,-0.2801220543835865,1,1,0.11154146557468117
PLXNB1,6.213604946846785e-6,0.29364847221694845,0.539,0.389,0.11175168496903942
PXN,6.4263992448873985e-6,0.25127043349925693,0.312,0.159,0.11557879041929986
TSPYL4,6.570339259158588e-6,0.26415614058537307,0.399,0.245,0.1181675515759672
RBFOX2,6.85360686875321e-6,0.3109417686374738,0.787,0.721,0.12326211953452648
GPS1,7.205457738695945e-6,0.26460931297323675,0.549,0.38,0.12959015743044658
TRIM24,7.311154984694602e-6,0.25979664767412924,0.333,0.183,0.13149112239973243
ARGLU1,7.487192102148726e-6,0.25325877959444054,0.714,0.567,0.13465714995714484
"NAPA",7.711859970501499e-6,0.27069014860221885,0.485,0.332,0.13869780156946945
NUDCD3,7.975814376228138e-6,0.25382402584108305,0.419,0.25,0.14344502155646305
FRMD4A,8.044577381445426e-6,0.2597068077114081,0.397,0.24,0.144681724205296
BCAP31,8.171923412399647e-6,0.26156875863367046,0.473,0.317,0.14697204257200766
CDO1,8.323512970772804e-6,0.2983030264353599,0.496,0.327,0.14969838077934888
NUDT3,8.421710145576171e-6,0.27551253205906223,0.529,0.361,0.15146445696818744
SOX9,8.670160043652735e-6,0.2663847986775007,0.287,0.139,0.15593282838509445
TPM3,8.716764732647396e-6,0.2511728566218737,0.629,0.462,0.1567710137166634
CHGB,9.008539288077044e-6,0.307102362452486,0.444,0.284,0.16201857909606562
MTFR1L,9.09257063726639e-6,0.2640833112232728,0.491,0.322,0.16352988291123602
PNMA1,9.270196902439021e-6,0.27097807710532507,0.703,0.553,0.1667244912903658
TPM1,9.559937859131997e-6,0.29274706947541607,0.709,0.625,0.17193548239648898
FGFR3,1.000512094729211e-5,0.2512910727656556,0.249,0.111,0.1799421002370486
DDAH1,1.0030790710539508e-5,0.2748498649488591,0.471,0.312,0.18040377092905305
LINC01963,1.0237963929323661e-5,0.25495474563739795,0.371,0.216,0.18412978126888604
ACTL6B,1.0926409576646863e-5,0.266274858114225,0.338,0.188,0.19651147623599383
APCDD1,1.0995005708665822e-5,0.3081222953623316,0.408,0.26,0.1977451776703548
FGF13,1.1021015966339174e-5,0.2751213987935812,0.424,0.274,0.19821297215461003
AUXG01000058.1,1.1075124989195532e-5,0.3106689774726785,0.541,0.385,0.19918612293068166
LRRN1,1.1371280506254246e-5,0.25550688188404874,0.36,0.207,0.2045124799049826
ANKRD13D,1.1705921575692095e-5,0.2804600253760704,0.441,0.288,0.21053099953882234
HS6ST2,1.1787034880880435e-5,0.31729336778393047,0.551,0.413,0.21198982233263464
STX12,1.227462081147469e-5,0.254611940588645,0.43,0.279,0.22075905529437229
MAP1A,1.2392576218256675e-5,0.2799878387600746,0.519,0.365,0.2228804832853463
ACTA1,1.2605866287824409e-5,0.37877261871882584,0.538,0.418,0.226716505186522
L1CAM,1.2631822049942257e-5,0.387423769013858,0.538,0.399,0.2271833195682115
FABP5,1.2671281978168584e-5,0.309620888039812,0.541,0.394,0.22789300637736198
CENPX,1.267390452827904e-5,0.2791274601862881,0.475,0.312,0.22794017294109853
ATXN7L3B,1.2804874269755271e-5,0.26880901481866093,0.538,0.394,0.23029566374154856
PHGDH,1.3170439472381071e-5,0.31043764659093687,0.492,0.341,0.23687035391077357
SCARB2,1.355280596077341e-5,0.2574210306229845,0.6,0.447,0.24374721520450976
TTL,1.3985101595864933e-5,0.25300697349914303,0.379,0.231,0.2515220522016308
NOVA1,1.4012311320417617e-5,0.29623605555529575,0.677,0.529,0.25201141909771085
RNF130,1.4540238461240845e-5,0.25845742053994,0.431,0.274,0.2615061887254166
WDR82,1.4690354136976217e-5,0.25238933185927503,0.541,0.37,0.26420601915351727
AKAP12,1.5087316875008147e-5,0.28104156882313713,0.469,0.312,0.2713453939970215
TP53BP1,1.5358325651315715e-5,0.25301020828127807,0.607,0.457,0.2762194868389131
SLC9A6,1.5571700602634908e-5,0.25524371044468286,0.383,0.231,0.2800570353383888
MLLT1,1.6072154174806773e-5,0.295218143515263,0.621,0.495,0.2890576928338998
MFSD10,1.8220551574824722e-5,0.27850313813321376,0.45,0.303,0.32769662007322264
DCXR,1.8356787505389114e-5,0.26215199227234653,0.494,0.341,0.33014682328442324
PRPF31,1.8669144203866178e-5,0.2539774993108408,0.373,0.221,0.3357645585065332
ANAPC11,1.8681451461508026e-5,0.26047988246720144,0.77,0.668,0.3359859045352218
TCTEX1D2,1.8718183516246974e-5,0.2730817768267849,0.538,0.394,0.33664653053970184
YARS,1.8871731314618542e-5,0.2879300531776403,0.504,0.375,0.33940808769341446
XRCC5,1.91802793346515e-5,0.25488350671479043,0.587,0.442,0.3449573238337072
COPZ1,1.944353204595037e-5,0.2501384640093369,0.558,0.394,0.3496919238464174
ITM2C,1.9876913406731816e-5,-0.35144813922717333,0.801,0.885,0.35748628762007173
H1FX,2.0498827719232055e-5,0.26114507208958737,0.832,0.721,0.36867141653038854
DAZAP2,2.0876990349913017e-5,0.2522164856994017,0.466,0.312,0.3754726714431856
C14orf132,2.088128316289599e-5,0.27715021442439763,0.424,0.269,0.37554987768468434
KIAA1191,2.091184308913019e-5,0.26273450040897633,0.415,0.269,0.37609949795800646
RELN,2.12119079976207e-5,-0.25632293824311025,0.349,0.495,0.38149616533720826
MTURN,2.168473859840628e-5,0.2559996663802483,0.558,0.385,0.39000002369233694
CSNK2B,2.216577623736695e-5,-0.2642134133185631,0.544,0.678,0.3986514856290446
MLF2,2.2265170502655483e-5,0.27171336960321923,0.813,0.721,0.40043909149025886
TMBIM6,2.2723647211981392e-5,0.26205027225249955,0.817,0.726,0.40868479510748534
RNPS1,2.410687884370811e-5,0.25929367376160295,0.816,0.702,0.43356221600409034
PODXL2,2.4261458111043227e-5,0.298362236578541,0.594,0.447,0.43634232412711244
ANKRD11,2.5365557462964047e-5,0.25432984281211196,0.404,0.255,0.4561995509714084
SYT16,2.6231350758487217e-5,-0.3018656012794593,0.199,0.317,0.4717708433913926
RBP1,2.6331005958436868e-5,0.3250260517317656,0.773,0.697,0.47356314216248707
C9orf16,2.655422983543445e-5,0.25367528175872156,0.814,0.745,0.4775778235902886
ARL4C,2.7128066856058767e-5,0.2704615245757945,0.413,0.269,0.4878982824062169
ACTR10,2.906314438739515e-5,0.2528543423519033,0.523,0.365,0.5227006518073017
SPINT2,2.945667456516786e-5,0.2852816192288504,0.495,0.356,0.529778292054544
BUD31,3.0311510666457134e-5,0.2500636076031063,0.478,0.327,0.5451525193362315
SCAMP5,3.076863039806262e-5,0.30620932928197875,0.503,0.365,0.5533738177091563
"NAP1L5",3.0898773699250224e-5,0.2956883447875386,0.449,0.308,0.5557144449810153
ZSWIM8,3.0920957255475816e-5,0.2679560329074161,0.403,0.264,0.5561134162397325
CLIP2,3.0942762058608555e-5,0.2758402934805304,0.511,0.385,0.5565055756240749
SUPT5H,3.109543180364e-5,0.2534735758911354,0.429,0.274,0.5592513409884653
SLIT2,3.160870091444929e-5,0.34427737011549797,0.485,0.351,0.5684824859463705
NUDT4,3.1950255680904804e-5,0.2507667633581938,0.359,0.207,0.5746253484210729
"NAP1L1",3.2753807069691056e-5,-0.28317167459493064,0.786,0.87,0.5890772201483936
DNAJA1,3.315567019485914e-5,0.26229945314018455,0.828,0.784,0.5963047284545416
DEAF1,3.4881046461043e-5,0.2522713802973583,0.578,0.442,0.6273356206018583
MATN2,3.532931677957718e-5,0.3101875174178549,0.438,0.293,0.6353977622806956
LIN7C,3.533902721329277e-5,0.2713871775704696,0.505,0.361,0.6355724044310704
PDCD6,3.562391700476037e-5,0.2549686068094179,0.552,0.404,0.6406961473306152
IMMP1L,3.590629648363395e-5,0.26448668852376034,0.485,0.341,0.6457747422581566
KAZN,3.670073847729436e-5,0.2631579076549987,0.367,0.221,0.6600627815141391
TTC19,3.671207956438001e-5,0.2589443613846781,0.452,0.308,0.6602667509653745
SOGA1,3.710919998506375e-5,0.2517095634906964,0.383,0.24,0.6674089617313714
CCDC184,3.7356941587922106e-5,0.2681232825065936,0.355,0.221,0.6718645944587791
HERC1,3.9578437999418655e-5,0.25048938201370896,0.445,0.303,0.7118182074195445
MAGEH1,4.08461492201168e-5,0.2583955646846391,0.446,0.293,0.7346179937238007
PREPL,4.52561075400134e-5,0.2585724685248276,0.658,0.51,0.813931094107141
FSD1,4.678213946982702e-5,0.2856426827754656,0.436,0.293,0.8413767783648389
ENO2,4.8106396016712685e-5,0.333852272805089,0.889,0.851,0.8651935323605776
PRRT2,5.0541692736189175e-5,0.2708045165947389,0.367,0.231,0.9089923438603623
SEC11C,5.1025018765906106e-5,0.26842652896927366,0.552,0.404,0.9176849625048213
ATP6V1E1,5.1425526751303535e-5,0.2889454993155598,0.494,0.375,0.9248880986221941
SELENON,5.395912231083241e-5,0.2898295860931217,0.483,0.356,0.9704548147603209
NR2F1,5.521462882723546e-5,0.2524415343827874,0.636,0.481,0.9930350994578298
ELMOD1,5.876573915134557e-5,0.28071998545982146,0.362,0.226,1
ZCCHC12,6.173867409329072e-5,0.2507886715013168,0.453,0.303,1
STAU2,6.240056452195396e-5,0.28276298090279395,0.456,0.327,1
RNF44,6.343668799131556e-5,0.25168986119023046,0.412,0.274,1
GNAO1,6.39564137546776e-5,0.28214196911642286,0.569,0.423,1
PPFIA2,6.521738050731565e-5,0.26786307353912103,0.38,0.245,1
PIGQ,6.57433620081582e-5,0.2681550812930239,0.428,0.288,1
ATP1A2,7.04432983853286e-5,0.2692485684134682,0.576,0.423,1
NLRP1,7.137829643991806e-5,-0.2896866049350011,0.554,0.654,1
SLC3A2,7.384887721764632e-5,0.25895435895953445,0.512,0.37,1
ATP6V1H,7.389123826698583e-5,0.2526545784301094,0.395,0.264,1
PTPRN,8.048731054536933e-5,0.26877424379338627,0.373,0.245,1
THY1,8.763128324401487e-5,0.258287598732043,0.51,0.38,1
ATP13A2,8.766387190851112e-5,0.25706167995289064,0.574,0.428,1
SPARC,9.4069737292226e-5,0.44647302013511325,0.912,0.966,1
HOXA5,9.423061754755005e-5,0.3251685471677932,0.475,0.351,1
FGFR2,9.888235262542935e-5,0.2702128844187671,0.36,0.221,1
DDIT4,1.0241439382269619e-4,-0.2904398063558886,0.358,0.486,1
DDR1,1.0276167576185851e-4,0.29399023632604804,0.743,0.635,1
ITFG1,1.0390401601445617e-4,0.26284558376155387,0.511,0.38,1
ATP6V1A,1.0423130892114211e-4,0.27147845272176474,0.538,0.418,1
C5orf49,1.193020555315077e-4,0.2729118878901522,0.29,0.163,1
DNAJC6,1.2549363426890976e-4,0.2580308640193166,0.419,0.288,1
SEMA6D,1.2843096078594206e-4,0.25187478805988783,0.572,0.438,1
PTPN5,1.366476753266804e-4,0.25224770719566336,0.418,0.284,1
NRXN2,1.3850749584491787e-4,0.27924280512566846,0.506,0.38,1
VIPR2,1.4100355674893396e-4,0.2873538107051977,0.352,0.226,1
PSIP1,1.4356912586262647e-4,0.2546119405886449,0.477,0.351,1
MT-CO2,1.526101978750261e-4,-0.2773096780547677,1,1,1
SYN1,1.6577011852806652e-4,0.29536776963455147,0.505,0.375,1
SERPINI1,1.6912004222640218e-4,0.25337283114127157,0.326,0.202,1
PLPP3,1.7454853392682686e-4,0.2736663279097112,0.371,0.25,1
IFI27L2,1.9293192624242456e-4,0.26090580294746024,0.541,0.413,1
ZIC2,2.0995225208740755e-4,0.2638145778629185,0.627,0.505,1
SRSF7,2.1832885489767403e-4,0.2517559494731123,0.491,0.385,1
GNG3,2.2041126100521275e-4,0.25583978035068744,0.585,0.466,1
PREX1,2.655782973461683e-4,0.25758146830783957,0.458,0.337,1
GTF3C6,2.747316750455473e-4,0.25047859659735183,0.409,0.284,1
STX1B,2.9933219581258747e-4,0.2544007578259334,0.47,0.346,1
ADCY2,3.353541411210394e-4,0.2535027522973389,0.625,0.5,1
SYT13,3.387015188520779e-4,0.3043493810214082,0.483,0.37,1
OLFM1,3.696816435567866e-4,0.29713438671635517,0.777,0.663,1
ADD2,3.8567748891230904e-4,0.25167112647250045,0.561,0.447,1
PLOD1,5.009567086816969e-4,-0.2616534531058259,0.351,0.466,1
GDF10,5.918554149883506e-4,0.34651832591639686,0.432,0.317,1
PGM2L1,8.834918021318255e-4,0.2509268937807889,0.503,0.38,1
MYH8,9.329576681935845e-4,0.30404576680165896,0.634,0.596,1
PRCP,0.0011038158793009408,0.2585028561762207,0.506,0.413,1
COL1A1,0.0012339072907466074,0.6562391755042061,0.79,0.822,1
PPP1R1B,0.0016194671042484518,-0.3113491821848906,0.404,0.5,1
TNNT1,0.001663594692766895,0.2955389330286179,0.635,0.601,1
ATP1B1,0.0019174321896885346,0.25495954488639105,0.876,0.865,1
B2M,0.002907007723125536,0.27157847803091517,0.563,0.466,1
MYLPF,0.003522876153360249,0.3350127964524261,0.963,0.976,1
ALDOC,0.0036132535467150503,0.2799338764081878,0.614,0.514,1
MYH3,0.0037033482882987277,0.2830580133069822,0.846,0.856,1
ACTC1,0.004048618998475794,0.322128719695598,0.932,0.923,1
SPARCL1,0.004492250977315291,0.3203662563300438,0.882,0.928,1
MT-CO3,0.004706075196222602,-0.2757286028389023,1,1,1
LINC00632,0.012096810865459263,-0.29487314469165227,0.415,0.486,1
TNNC2,0.022452126804732492,0.3164431619187724,0.762,0.793,1
NFIA,0.034959402998889416,-0.2626930612799745,0.459,0.505,1
COL6A3,0.06968761725444456,0.33714118883386957,0.517,0.514,1
NEFL,0.08998466214503965,0.26498379330486754,0.843,0.889,1
COL3A1,0.42046277944629334,0.46853777681724695,0.918,0.976,1
