gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
MYOM2,3.936189648461028e-14,0.2720899398277029,0.299,0.139,7.094588222386157e-10
ARFGAP2,3.948916805220875e-14,0.3158064265211968,0.376,0.203,7.117527649730105e-10
RERE,3.971012591949958e-14,0.295168997936708,0.453,0.272,7.157353095730605e-10
CTNNA1,4.070963457616455e-14,0.2994018739076325,0.822,0.746,7.337504536007898e-10
GBF1,4.275722432038674e-14,0.30076542191200295,0.39,0.218,7.706562111506506e-10
SEPTIN2,4.276474913221037e-14,0.29991223977773007,0.788,0.679,7.707918383589597e-10
ATP2B4,4.281200793567473e-14,0.2892127944196783,0.376,0.202,7.716436310326014e-10
TMEM258,4.3905094364104833e-14,0.26786331503574345,0.928,0.892,7.913454208186255e-10
RBCK1,4.4947343917326556e-14,0.2984041255530618,0.346,0.179,8.101309267658939e-10
TMSB4X,4.7851447143934164e-14,0.27327375318156477,1,0.995,8.624744833222694e-10
PAXX,4.78875966375048e-14,0.28440930508133455,0.356,0.187,8.631260417943865e-10
MAP1LC3B,4.902063280107527e-14,0.261061541114471,0.537,0.338,8.835478856065806e-10
RAB7A,5.080053734254245e-14,0.2692366532674775,0.475,0.287,9.156288850619852e-10
SNHG9,5.348280813402917e-14,0.2936612354756437,0.57,0.389,9.639741338077416e-10
ATP6AP1,5.377807073882152e-14,0.3151685489826157,0.505,0.331,9.69295946996519e-10
DCN,6.051115752610443e-14,0.3156713896839263,0.925,0.879,1.0906531032505062e-9
HIGD2A,6.168282408775486e-14,0.2868635623017799,0.584,0.41,1.1117712213576936e-9
ARHGEF7,6.318864103384436e-14,0.289520299115295,0.395,0.225,1.1389120659940107e-9
